index,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
146684,opel,Opel Corsa,silver,2016-10-01,2016,8399,70,95,Manual,Diesel,3.5,93 g/km,121269.0,1.3 D (CDTi) (ecoFLEX) Start/Stop Color Edition
146687,opel,Opel Corsa,silver,2016-04-01,2016,13500,66,90,Automatic,Petrol,5.9,137 g/km,52600.0,1.4  Automatik Innovation Ganzjahresreifen
146688,opel,Opel Corsa,silver,2016-06-01,2016,8980,70,95,Manual,Diesel,3.6,94 g/km,114000.0,1.3 CDTI ecoFLEX Active 70kW
146694,opel,Opel Corsa,silver,2016-02-01,2016,7600,70,95,Manual,Diesel,3.8,101 g/km,97000.0,Edition ecoFlex E
146706,opel,Opel Corsa,silver,2016-12-01,2016,8250,66,90,Manual,Petrol,5.1,118 g/km,45500.0,"E 1.4 Active Allwetterreifen, Klima"
146715,opel,Opel Corsa,silver,2016-05-01,2016,8650,55,75,Manual,Diesel,3.9,102 g/km,93670.0,E 1.3 CDTI Edition KLIMA/5TRG/IntelliLink
146726,opel,Opel Corsa,silver,2016-11-01,2016,11450,66,90,Manual,Petrol,5.2,120 g/km,13499.0,Active + IntelliLink + Sitzheizung + PDC hinten
146738,opel,Opel Corsa,silver,2016-04-01,2016,10990,66,90,Manual,Petrol,5.2,123 g/km,55500.0,Edition E
146742,opel,Opel Corsa,silver,2016-07-01,2016,16990,70,95,Manual,Diesel,3.2,84 g/km,95204.0,1.3 CDTi Easytronic ecoFLEX Start/Stop drive
146751,opel,Opel Corsa,white,2016-10-01,2016,11990,74,101,Manual,Petrol,5.1,119 g/km,60000.0,E*Sportpaket*bis zu 10 Jahre MPR-Garantie
146767,opel,Opel Corsa,white,2016-11-01,2016,9200,66,90,Manual,Petrol,5.6,- (g/km),74500.0,1.4 Edition
146768,opel,Opel Corsa,white,2016-08-01,2016,7950,51,69,Manual,Petrol,5.4,128 g/km,47000.0,Selection E
146771,opel,Opel Corsa,white,2016-04-01,2016,9990,74,101,Manual,Petrol,5.1,119 g/km,85000.0,"E Color Ed. 1.4 Turbo ecoFlex*PDC*SHZ*17"""
146773,opel,Opel Corsa,white,2016-11-01,2016,11999,66,90,Manual,Petrol,5.2,123 g/km,69000.0,Color Edition E
146774,opel,Opel Corsa,white,2016-09-01,2016,8700,51,69,Manual,Petrol,5.4,128 g/km,62200.0,E 1.2 Selection 5-Türig/Klima/City-Lenkung
146778,opel,Opel Corsa,white,2016-06-01,2016,9000,44,60,Manual,Petrol,5.6,- (g/km),32000.0,"Corsa 1,2 Selektion"
146790,opel,Opel Corsa,white,2016-08-01,2016,6950,51,69,Manual,Petrol,5.6,129 g/km,125000.0,1.2 Selection
146801,opel,Opel Corsa,white,2016-04-01,2016,14900,110,150,Manual,Petrol,5.0,0 g/km,105016.0,1.4 OPC 150PK Recaro Leer Climate CarPlay Xenon Cr
146804,opel,Opel Corsa,white,2016-01-01,2016,10990,74,101,Manual,Petrol,5.2,122 g/km,36660.0,1.4 100 Turbo OPC Sport*Sportsitze*36TKm
146808,opel,Opel Corsa,white,2016-11-01,2016,7600,51,69,Manual,Petrol,5.4,128 g/km,82744.0,E Selection   * 1. HAND *
146810,opel,Opel Corsa,white,2016-02-01,2016,5980,51,69,Manual,Petrol,5.4,128 g/km,107000.0,1.2 Selection Klima Cool & Sound
146815,opel,Opel Corsa,white,2016-04-01,2016,5900,51,69,Manual,Petrol,5.4,126 g/km,179608.0,"E Selection,Klima, Radio,5türig,TÜV neu"
146817,opel,Opel Corsa,white,2016-03-01,2016,7490,51,69,Manual,Petrol,5.4,128 g/km,55000.0,E 1.2 Selection|55TKM|KLIMA|TÜV NEU
146831,opel,Opel Corsa,white,2016-12-01,2016,12800,110,150,Manual,Petrol,5.8,133 g/km,70047.0,E Innovation ecoFlex
146835,opel,Opel Corsa,white,2016-10-01,2016,12890,66,90,Automatic,Petrol,4.8,112 g/km,23324.0,1.4 ecoFLEX Edition Easytronic
146856,opel,Opel Corsa,white,2016-08-01,2016,8690,51,69,Manual,Petrol,5.4,128 g/km,56200.0,E Selection*Klimaanlage*Erst 56.200 Km*5 T
146857,opel,Opel Corsa,white,2016-07-01,2016,13390,51,69,Manual,Petrol,5.6,128 g/km,23035.0,1.2 120 Jahre KLIMA PDC SHZ KAMERA
146860,opel,Opel Corsa,white,2016-03-01,2016,13950,66,90,Manual,Petrol,5.0,117 g/km,22500.0,1.4 ecoFLEX .Automatic.Kamera.Tempomat.PDC
146884,opel,Opel Corsa,white,2016-12-01,2016,9600,51,69,Manual,Petrol,5.4,128 g/km,45000.0,E Selection *1.HAND *TÜV&SERVICE NEU*8FACH
146897,opel,Opel Corsa,white,2016-05-01,2016,7999,55,75,Manual,Diesel,3.9,102 g/km,90000.0,"E 1,3 Color Edition ecoFlex Sport Stripes"
146901,opel,Opel Corsa,white,2016-11-01,2016,10170,66,90,Manual,Petrol,5.2,- (g/km),66700.0,1.4 Active
146905,opel,Opel Corsa,white,2016-03-01,2016,7390,51,69,Manual,Petrol,5.4,128 g/km,92000.0,"E Edition 1,2 Klima/Euro6"
146915,opel,Opel Corsa,white,2016-10-01,2016,8490,51,69,Manual,Petrol,5.3,128 g/km,73000.0,E 1.2 Selection Klima EURO6 nur 73 000 km
146916,opel,Opel Corsa,white,2016-10-01,2016,6999,55,75,Manual,Diesel,3.9,102 g/km,140000.0,E Edition ecoFlex Parklenkassistent 1.Hand
146940,opel,Opel Corsa,white,2016-02-01,2016,7990,66,90,Manual,Petrol,5.2,123 g/km,100000.0,E Edition * IntelliLink * Sitzheizung *
146961,opel,Opel Corsa,white,2016-09-01,2016,7990,51,69,Manual,Petrol,5.6,129 g/km,127000.0,1.2 Selection
146991,opel,Opel Corsa,blue,2017-10-01,2017,8950,66,90,Manual,Petrol,5.2,123 g/km,81371.0,E Edition
146993,opel,Opel Corsa,blue,2017-04-01,2017,12300,66,90,Manual,Petrol,5.1,118 g/km,31865.0,E 1.4 Active LM W-Paket SHZ
146998,opel,Opel Corsa,blue,2017-05-01,2017,12450,74,101,Manual,Petrol,5.1,119 g/km,37950.0,E 1.4 Turbo ecoFlex Innovation ParkAss.
147000,opel,Opel Corsa,blue,2017-09-01,2017,9999,74,101,Manual,Petrol,5.5,- (g/km),44600.0,1.4 Turbo (ecoFLEX) Start/Stop Edition
147004,opel,Opel Corsa,blue,2017-03-01,2017,10800,66,90,Manual,Petrol,5.2,120 g/km,49629.0,Active
147005,opel,Opel Corsa,blue,2017-02-01,2017,12988,66,90,Manual,Petrol,5.0,123 g/km,22461.0,TEMPOMAT PDC KLIMA USB BLUETOOTH
147009,opel,Opel Corsa,blue,2017-04-01,2017,9790,66,90,Manual,Petrol,5.1,118 g/km,67250.0,E Active 2.HAND+KLIMA+APP CONNECT+TOP
147011,opel,Opel Corsa,blue,2017-03-01,2017,9999,110,150,Manual,Petrol,5.8,133 g/km,113790.0,E TURBO OPC LINE/TEMPOMAT/NAVI/
147014,opel,Opel Corsa,blue,2017-09-01,2017,9990,110,150,Manual,Petrol,5.9,140 g/km,85671.0,E 1.4 Turbo 150 PS / Color Edition ecoflex
147023,opel,Opel Corsa,blue,2017-05-01,2017,9990,66,90,Manual,Petrol,4.6,105 g/km,87500.0,E Color Edition ecoFlex +AppleCarPlay+Shz+
147025,opel,Opel Corsa,blue,2017-03-01,2017,8999,66,90,Manual,Petrol,5.1,118 g/km,78000.0,1.4 Active E | Klimaanlage | Tempomat | Tel.freisp
147026,opel,Opel Corsa,blue,2017-11-01,2017,13980,152,207,Manual,Petrol,7.5,178 g/km,119385.0,E OPC*PANORAMADACH*NAVI*SHZ*PDC*ALU*EURO6*
147027,opel,Opel Corsa,blue,2017-03-01,2017,12990,85,116,Manual,Petrol,4.8,113 g/km,73600.0,E Innovation ecoFlex
147035,opel,Opel Corsa,blue,2017-10-01,2017,7800,51,69,Manual,Petrol,5.4,128 g/km,44500.0,Selection E/ AUX/ USB/ Klima /Euro 6//
147042,opel,Opel Corsa,blue,2017-02-01,2017,16600,152,207,Manual,Petrol,7.5,174 g/km,61000.0,E 1.6 Turbo OP C Performance Recaro
147045,opel,Opel Corsa,blue,2017-12-01,2017,9200,66,90,Manual,Petrol,5.2,- (g/km),30500.0,Corsa 1.4 Active
147046,opel,Opel Corsa,blue,2017-07-01,2017,11600,110,150,Manual,Petrol,6.1,139 g/km,68000.0,1.4 Turbo Start/Stop S
147048,opel,Opel Corsa,blue,2017-10-01,2017,9750,66,90,Manual,Petrol,5.1,118 g/km,98000.0,1.4lON 5trg IntelliLink Sitz&Lenkrhzg PDC Alu/Allw
147057,opel,Opel Corsa,blue,2017-06-01,2017,9999,66,90,Manual,Petrol,5.2,123 g/km,64896.0,E Edition*HU/AU neu*
147059,opel,Opel Corsa,blue,2017-05-01,2017,8500,66,90,Manual,Petrol,5.2,- (g/km),59750.0,Corsa 1.4 Active
147061,opel,Opel Corsa,blue,2017-02-01,2017,11490,66,90,Automatic,Petrol,5.9,137 g/km,71800.0,E 1.4 Edition Sitzhzg Parkpilot Aut.
147067,opel,Opel Corsa,blue,2017-07-01,2017,11590,66,90,Manual,Petrol,4.9,117 g/km,14295.0,1.4 Active ecoFlex*SHZ*PDC*TEMPO*
147072,opel,Opel Corsa,blue,2017-05-01,2017,7990,66,90,Manual,Petrol,5.4,123 g/km,107000.0,E 1.4 1HAND KLiMA CARPLAY/ANDROID USB NEUTÜV
147078,opel,Opel Corsa,blue,2017-12-01,2017,19900,74,101,Manual,Petrol,5.1,119 g/km,56382.0,E Edition EcoFlex Klima Sitzheizung
147080,opel,Opel Corsa,blue,2017-06-01,2017,10450,74,101,Manual,Petrol,5.1,119 g/km,50900.0,E Active ecoFlex*Tempomat*LE/SHZ*
147087,opel,Opel Corsa,blue,2017-01-01,2017,10990,66,90,Manual,Petrol,5.1,0 g/km,58700.0,1.4 Drive Apple/Android Winterpaket Klima
147088,opel,Opel Corsa,blue,2017-06-01,2017,18599,152,207,Manual,Petrol,7.5,178 g/km,59800.0,Opel Corsa E OPC 1.6 Turbo
147096,opel,Opel Corsa,blue,2017-07-01,2017,11690,66,90,Manual,Petrol,5.1,118 g/km,23000.0,E Active 1.4 SHZ LHZ PDC Klima Tempomat
147105,opel,Opel Corsa,blue,2017-06-01,2017,6950,51,69,Manual,Petrol,5.6,129 g/km,79733.0,1.2 Selection
147107,opel,Opel Corsa,blue,2017-09-01,2017,12900,110,150,Manual,Petrol,5.8,133 g/km,56212.0,E Innovation ecoFlex
147110,opel,Opel Corsa,blue,2017-09-01,2017,10500,74,101,Manual,Petrol,5.5,- (g/km),103466.0,1.4 Turbo (ecoFLEX) Start/Stop Color Edition
147117,opel,Opel Corsa,blue,2017-09-01,2017,10950,66,90,Manual,Petrol,5.2,123 g/km,32550.0,E Edition/1.Hd/Klima/Bluetooth/USB/SHZ/LHZ
147125,opel,Opel Corsa,blue,2017-11-01,2017,12990,66,90,Automatic,Petrol,4.7,112 g/km,54911.0,1.4 Edition ecoFlex*KLIMA*GARANTIE*
147134,opel,Opel Corsa,blue,2017-11-01,2017,12930,66,90,Automatic,Petrol,4.7,112 g/km,54911.0,1.4 Edition ecoFlex*KLIMA*GARANTIE*
147141,opel,Opel Corsa,blue,2017-09-01,2017,9890,51,69,Manual,Petrol,5.4,128 g/km,68000.0,E Selection
147147,opel,Opel Corsa,blue,2017-07-01,2017,9580,51,69,Manual,Petrol,5.4,128 g/km,57000.0,"E 3-t 1.2 Edition,KLIMA,BT"
147150,opel,Opel Corsa,blue,2017-04-01,2017,11990,51,69,Manual,Petrol,5.3,124 g/km,28725.0,E 1.2 Active LM W-Paket PDC
147157,opel,Opel Corsa,blue,2017-06-01,2017,10999,66,90,Manual,Petrol,5.2,123 g/km,58473.0,E OPC-Line/LenkradH/SHZ/ALU/Temp/PDC/Klima
147161,opel,Opel Corsa,blue,2017-03-01,2017,12440,66,90,Manual,Petrol,5.1,118 g/km,34030.0,"E SHZ, PDC, LRH 5 Jahre Garantie"
147167,opel,Opel Corsa,blue,2017-05-01,2017,9500,51,69,Manual,Petrol,5.4,128 g/km,68000.0,1.6 CDTI Sports Tourer Aut. Business Edition
147169,opel,Opel Corsa,blue,2017-03-01,2017,12490,74,101,Manual,Petrol,5.1,0 g/km,79986.0,K Lim. 5-trg. Edition *Kamera*2xPDC*Temp.
147175,opel,Opel Corsa,grey,2017-09-01,2017,13990,66,90,Automatic,Petrol,5.9,137 g/km,62000.0,E Innovation 1.4 /AUTOMATIK/BIXENON/1.HAND
147177,opel,Opel Corsa,grey,2017-05-01,2017,9990,74,101,Manual,Petrol,5.1,119 g/km,86400.0,E Innovation ecoFlex  5trg. Mit Klima/PDC/Alus/Met
147184,opel,Opel Corsa,grey,2017-12-01,2017,10950,51,69,Manual,Petrol,5.3,124 g/km,71351.0,ON 1.2 Klimaanlage/Sitz/Lenkradheizung/ Parkpilot/
147186,opel,Opel Corsa,grey,2017-06-01,2017,11390,66,90,Manual,Petrol,5.2,123 g/km,48687.0,Color Edition SHZ TEMPOMAT LHZ APPLE/ANDROID ALU B
147195,opel,Opel Corsa,grey,2017-06-01,2017,13990,110,150,Manual,Petrol,5.9,140 g/km,38480.0,E Color Edition ecoFlex
147200,opel,Opel Corsa,grey,2017-06-01,2017,9990,51,69,Manual,Petrol,5.3,124 g/km,50000.0,Active E TÜV & Insp. Neu Scheckheft Garantie
147210,opel,Opel Corsa,grey,2017-09-01,2017,8790,74,101,Manual,Petrol,5.1,119 g/km,149700.0,E Active ecoFlex+KLIMA+SH+PDC
147212,opel,Opel Corsa,grey,2017-07-01,2017,12500,152,207,Manual,Petrol,7.5,- (g/km),78000.0,1.6 Turbo OPC
147216,opel,Opel Corsa,grey,2017-09-01,2017,12790,74,101,Manual,Petrol,5.1,119 g/km,25810.0,E 5tg Innovation 1.4 Turbo AHK Xenon
147254,opel,Opel Corsa,grey,2017-12-01,2017,8556,55,75,Manual,Diesel,3.9,102 g/km,87000.0,E Edition NAVI Bluetooth Handy PDC MY2018
147255,opel,Opel Corsa,grey,2017-09-01,2017,12700,66,90,Automatic,Petrol,5.9,137 g/km,86000.0,E Active/KLIMA/TOUCH/TEMPOMAT/AUTOMATIK/
147264,opel,Opel Corsa,grey,2017-12-01,2017,11888,55,75,Manual,Diesel,3.9,102 g/km,45000.0,E Edition NAVI Bluetooth Handy PDC MY2018
147265,opel,Opel Corsa,grey,2017-04-01,2017,11199,74,101,Manual,Petrol,5.1,119 g/km,36000.0,Active ecoFlex E*KLIMA*TÜV05/24*NAVI*SHZ*LHZ*
147271,opel,Opel Corsa,grey,2017-12-01,2017,9996,55,75,Manual,Diesel,3.9,102 g/km,68000.0,E Edition NAVI Bluetooth Handy PDC MY2018
147282,opel,Opel Corsa,grey,2017-03-01,2017,9960,66,90,Manual,Petrol,5.1,120 g/km,55019.0,Active*TEMPO*PDC*SHZ*
147298,opel,Opel Corsa,grey,2017-07-01,2017,12890,66,90,Automatic,Petrol,4.7,110 g/km,43000.0,E Active Automatik ecoFlex
147303,opel,Opel Corsa,grey,2017-12-01,2017,9999,85,116,Manual,Petrol,4.9,112 g/km,80500.0,E Color Edition ecoFlex/EF/SHZ/MFL/LH
147308,opel,Opel Corsa,grey,2017-09-01,2017,12890,66,90,Manual,Petrol,5.1,121 g/km,25000.0,ON 1.4 S-D /SHZ/LM/PDC/
147322,opel,Opel Corsa,grey,2017-05-01,2017,11520,66,90,Manual,Petrol,5.0,117 g/km,15986.0,1.4 Edition ecoFlex*TEMPO*SHZ*PDC*
147331,opel,Opel Corsa,grey,2017-03-01,2017,10940,66,90,Manual,Petrol,5.1,120 g/km,14639.0,1.4 Active*ALU*TEMPO*LIM*SHZ*KLIMA*PDC*
147338,opel,Opel Corsa,grey,2017-10-01,2017,21950,74,101,Manual,Petrol,5.6,- (g/km),99400.0,Corsa 1.4 Turbo (ecoFLEX) Start/Stop Innovation
147340,opel,Opel Corsa,grey,2017-01-01,2017,16600,66,90,Manual,Petrol,5.1,118 g/km,39900.0,"Active E 5-t, Sitzheiz., Alu, Parkpilot"
147346,opel,Opel Corsa,grey,2017-07-01,2017,6500,66,90,Manual,Petrol,5.0,117 g/km,199987.0,E Active1.4 EcoFlex Winter Navi via App R 4.0 Inte
147349,opel,Opel Corsa,grey,2017-09-01,2017,8400,66,90,Manual,Petrol,4.6,105 g/km,110000.0,E  INNOVATION *T.Leder*Navi*PDC*Klimaat.*
147354,opel,Opel Corsa,grey,2017-06-01,2017,9800,51,69,Manual,Petrol,5.4,128 g/km,55500.0,"E Edition 1,2 Navigation Garantie* 1Hand"
147355,opel,Opel Corsa,grey,2017-07-01,2017,10150,66,90,Manual,Petrol,5.1,120 g/km,42688.0,1.4 Active*TEMPO*SHZ*PDC*LIM*KLIMA*ALU*
147357,opel,Opel Corsa,grey,2017-07-01,2017,9790,66,90,Manual,Petrol,5.2,123 g/km,27500.0,E Edition
147358,opel,Opel Corsa,grey,2017-04-01,2017,9490,51,69,Manual,Petrol,5.4,126 g/km,21210.0,1.2 Active/2.Hand/nur.21210KM/Klima/Temp./SHZ/PDC
147359,opel,Opel Corsa,grey,2017-11-01,2017,10999,66,90,Manual,Petrol,5.6,128 g/km,58400.0,1.4 Color Edition
147360,opel,Opel Corsa,grey,2017-03-01,2017,9990,66,90,Automatic,Petrol,4.7,110 g/km,117400.0,Active ecoFlex E Automatik Alu Lenkradheizung
147363,opel,Opel Corsa,grey,2017-03-01,2017,8800,51,69,Manual,Petrol,5.4,126 g/km,63000.0,E 1.2 Active/Klima/bluetooth/City Drive
147366,opel,Opel Corsa,grey,2017-09-01,2017,13290,66,90,Automatic,Petrol,5.9,135 g/km,29000.0,E Active Automatik
147370,opel,Opel Corsa,grey,2017-12-01,2017,10999,66,90,Automatic,Petrol,6.2,139 g/km,119490.0,E 1.4 Active*Automatik*Sitzhzg.*Kamera*PDC
147373,opel,Opel Corsa,grey,2017-08-01,2017,10500,55,75,Manual,Diesel,3.9,102 g/km,129103.0,Edition ecoFlex E
147414,opel,Opel Corsa,grey,2017-01-01,2017,9990,66,90,Manual,Petrol,5.1,118 g/km,83200.0,E Active SHZ/LHZ/PDC/ALU
147436,opel,Opel Corsa,grey,2017-01-01,2017,12990,66,90,Automatic,Petrol,5.9,137 g/km,52900.0,E Active AUTOMATIK/KLIMA/5-TÜRER
147439,opel,Opel Corsa,grey,2017-05-01,2017,12400,74,101,Manual,Petrol,5.9,140 g/km,67133.0,E Color Edition ecoFlex
147446,opel,Opel Corsa,grey,2017-08-01,2017,12068,66,90,Manual,Petrol,5.0,117 g/km,50000.0,Innovation 1.4
147457,opel,Opel Corsa,grey,2017-05-01,2017,9795,66,90,Manual,Petrol,5.1,118 g/km,83000.0,E Active 1.4 IntelliLink KLIMA ALU TEMPOM
147459,opel,Opel Corsa,grey,2017-06-01,2017,9490,66,90,Manual,Petrol,5.1,118 g/km,61653.0,Active/KLIMA/TEMPOMAT/EFH/SHZ/EURO 6/
147460,opel,Opel Corsa,grey,2017-05-01,2017,10990,55,75,Manual,Diesel,3.9,102 g/km,81900.0,1.3 CDTI Active Euro 6  Intellilink PDC Tüv Neu
147464,opel,Opel Corsa,grey,2017-08-01,2017,16990,66,90,Automatic,Petrol,5.9,137 g/km,21300.0,E Innovation+1.Hand+LED+Automatik+21.300KM
147476,opel,Opel Corsa,grey,2017-02-01,2017,10750,66,90,Manual,Petrol,5.0,119 g/km,61913.0,Corsa E Edition ecoFlex/WINTER-PAKET/ALU/BLUETOOTH
147485,opel,Opel Corsa,grey,2017-02-01,2017,10490,66,90,Manual,Petrol,5.0,117 g/km,87000.0,1.4 ecoFLEX Selection Carplay SHZ LED Touc
147494,opel,Opel Corsa,grey,2017-04-01,2017,10970,66,90,Manual,Petrol,5.1,118 g/km,71763.0,E Active SHZ LenkradHZG Temp PDC Berganfahrass. Wi
147499,opel,Opel Corsa,grey,2017-02-01,2017,11990,66,90,Manual,Petrol,5.2,0 g/km,46359.0,E 1.4 Sitzheizung IntelliLink Tempomat
147501,opel,Opel Corsa,grey,2017-10-01,2017,12950,66,90,Automatic,Petrol,4.7,110 g/km,66449.0,E Color Edition 5 türig Easytronik usw.
147513,opel,Opel Corsa,grey,2017-08-01,2017,14290,66,90,Automatic,Petrol,5.9,135 g/km,29260.0,1.4 AT Active PDC/SHZ/LHZ/Klimaautomatik/Allwetter
147518,opel,Opel Corsa,green,2017-03-01,2017,12500,110,150,Manual,Petrol,6.1,133 g/km,72000.0,1.4 Turbo 150 PS Klimaautomatik Xenon
147525,opel,Opel Corsa,green,2017-09-01,2017,12990,66,90,Manual,Petrol,5.1,0 g/km,24899.0,E 1.4 Active Klima Tempomat Winterpaket
147527,opel,Opel Corsa,green,2017-11-01,2017,9180,66,90,Manual,Petrol,5.6,- (g/km),69561.0,Corsa 1.4 Edition
147531,opel,Opel Corsa,green,2017-08-01,2017,10990,66,90,Manual,Petrol,5.6,128 g/km,60204.0,"1.4 Edition, Shzg, Alu, PDC, Intelli Link, beh. Fr"
147533,opel,Opel Corsa,green,2017-05-01,2017,11490,70,95,Automatic,Diesel,3.1,82 g/km,73807.0,"E Innovation, XENON, SITZHEIZG, LenkHeiz,"
147540,opel,Opel Corsa,green,2017-10-01,2017,11990,66,90,Manual,Petrol,5.2,120 g/km,44200.0,1.4 On
147541,opel,Opel Corsa,green,2017-08-01,2017,8990,66,90,Manual,Petrol,5.2,123 g/km,116837.0,1.4 Edition IntelliLink/PDC/Sitzh./AHK/Tempomat
147542,opel,Opel Corsa,green,2017-11-01,2017,10985,74,101,Manual,Petrol,5.1,119 g/km,120958.0,"Innovation LED,Fahrradträgersystem,SHZ"
147546,opel,Opel Corsa,green,2017-09-01,2017,11990,51,69,Manual,Petrol,5.3,124 g/km,11998.0,Active E *Navigation-Rückfahrkamera*
147557,opel,Opel Corsa,red,2017-12-01,2017,14995,110,150,Manual,Petrol,6.1,- (g/km),48350.0,Corsa 1.4 Turbo Start/Stop S
147568,opel,Opel Corsa,red,2017-10-01,2017,8300,66,90,Automatic,Petrol,5.9,139 g/km,47520.0,1.4 Edition Aut.*SHZ*LHZ*KLIMA*TEMPO*
147570,opel,Opel Corsa,red,2017-06-01,2017,15880,66,90,Automatic,Petrol,5.9,137 g/km,44036.0,E Edition 1.4l 90PS Automatik/PDC!
147572,opel,Opel Corsa,red,2017-09-01,2017,22950,66,90,Manual,Petrol,5.2,120 g/km,58700.0,E Edition/Klima/2.Hand/Scheckhefgepflegt
147574,opel,Opel Corsa,red,2017-06-01,2017,15450,70,95,Manual,Diesel,4.0,106 g/km,129000.0,E Color Edition ecoFlex
147576,opel,Opel Corsa,red,2017-02-01,2017,9990,66,90,Manual,Petrol,5.2,123 g/km,77000.0,E Color Edition
147577,opel,Opel Corsa,red,2017-11-01,2017,11990,74,101,Manual,Petrol,5.6,- (g/km),62560.0,Corsa 1.4 Turbo Start/Stop On
147586,opel,Opel Corsa,red,2017-03-01,2017,12790,74,101,Manual,Petrol,5.2,122 g/km,37786.0,1.4 Turbo Color Edition S/S BWS PDC SHZ Intelli
147587,opel,Opel Corsa,red,2017-05-01,2017,11950,85,116,Manual,Petrol,4.8,113 g/km,61521.0,1.0 Turbo Edition*Klima*PDC*Alu*Sitzhzg*
147588,opel,Opel Corsa,red,2017-07-01,2017,6990,51,69,Manual,Petrol,5.6,129 g/km,130580.0,1.2 Edition
147593,opel,Opel Corsa,red,2017-11-01,2017,12980,66,90,Automatic,Petrol,4.7,110 g/km,50795.0,1.4 Edition ecoFlex Autom/Klima/Temp/Sitzh
147601,opel,Opel Corsa,red,2017-06-01,2017,7900,66,90,Manual,Petrol,5.2,123 g/km,152000.0,"E 1.4 Color Edition, Dach Schwarz Lackiert"
147608,opel,Opel Corsa,red,2017-04-01,2017,8490,66,90,Manual,Petrol,4.6,105 g/km,113700.0,"E, 1. Hand, Garantie, TÜV NEU uvm."
147611,opel,Opel Corsa,red,2017-02-01,2017,8750,51,69,Manual,Petrol,5.4,128 g/km,56327.0,"1.2 5-T. Selection Klima Servo  ""Scheckheft gepfle"
147612,opel,Opel Corsa,red,2017-09-01,2017,10560,66,90,Manual,Petrol,5.2,120 g/km,47964.0,1.4 Innovation*TEMPO*LIM*PDC*SHZ*ALU*
147620,opel,Opel Corsa,red,2017-02-01,2017,10999,110,150,Manual,Petrol,5.7,- (g/km),97700.0,Corsa 1.4 Turbo ecoFLEX Start/Stop Color Edition
147626,opel,Opel Corsa,red,2017-10-01,2017,21500,51,69,Manual,Petrol,5.4,128 g/km,18900.0,E Edition | Freisprech. | Klima | uvm.
147636,opel,Opel Corsa,red,2017-07-01,2017,9990,51,69,Manual,Petrol,5.4,128 g/km,37000.0,E Selection 1.2 - Bis zu 60Mon. Garantie - Klima
147638,opel,Opel Corsa,red,2017-07-01,2017,11790,66,90,Manual,Petrol,5.2,123 g/km,40639.0,1.4 Color Edition IntelliLink/PDC/Tempomat
147641,opel,Opel Corsa,red,2017-07-01,2017,10290,51,69,Manual,Petrol,5.4,128 g/km,53161.0,E 1.2 PDC+SHZ+Alu+Scheckheft
147672,opel,Opel Corsa,black,2017-07-01,2017,11990,74,101,Manual,Petrol,5.1,119 g/km,43000.0,E 1.4/I.HD/43TKM/KLIMA/MFL/SHZ/PDC/TEMPOM.
147719,opel,Opel Corsa,black,2017-03-01,2017,9790,51,69,Manual,Petrol,5.4,128 g/km,28250.0,"1,2 Selection KLIMA ZV AUX-IN"
147737,opel,Opel Corsa,black,2017-04-01,2017,10599,74,101,Manual,Petrol,5.1,119 g/km,35000.0,E Active ecoFlex 1.4 Turbo NAVI~TEMPOMAT~
147746,opel,Opel Corsa,black,2017-11-01,2017,13990,74,101,Manual,Petrol,5.2,122 g/km,43222.0,E 1.4 Turbo Bi-Xenon CarPlay Panorama
147766,opel,Opel Corsa,black,2017-06-01,2017,9990,51,69,Manual,Petrol,5.4,126 g/km,37000.0,1.2 Active
147786,opel,Opel Corsa,black,2017-09-01,2017,9950,66,90,Manual,Petrol,4.6,- (g/km),79000.0,1.0 Ecotec Turbo (ecoFLEX) Start/Stop Edition
147804,opel,Opel Corsa,black,2017-12-01,2017,10999,66,90,Manual,Petrol,5.7,- (g/km),36000.0,Corsa E 1.4 On
147818,opel,Opel Corsa,black,2017-05-01,2017,11990,66,90,Automatic,Petrol,5.9,137 g/km,58000.0,Active E
147819,opel,Opel Corsa,black,2017-03-01,2017,9780,70,95,Manual,Diesel,3.8,101 g/km,77000.0,"Edition ecoFlex E - Diesel, TÜV NEU, GARANTIE"
147826,opel,Opel Corsa,black,2017-05-01,2017,8499,66,90,Manual,Petrol,5.1,118 g/km,96000.0,Active E Klima Tempomat Aluräder AHK HU AU Neu
147828,opel,Opel Corsa,black,2017-11-01,2017,17990,152,207,Manual,Petrol,7.5,174 g/km,69367.0,E 1.6 Turbo OPC Xenon AppConnect PDC Temp
147830,opel,Opel Corsa,black,2017-04-01,2017,8990,66,90,Manual,Petrol,5.0,119 g/km,105855.0,E Innovation 1.4 ecoFlex *Bi-Xenon|BT|SHZ*
147847,opel,Opel Corsa,black,2017-11-01,2017,12000,110,150,Manual,Petrol,5.7,132 g/km,70000.0,1.4 Turbo ecoFLEX Start/Stop Color Edition
147865,opel,Opel Corsa,black,2017-11-01,2017,13800,74,101,Manual,Petrol,5.4,- (g/km),64000.0,1.4 Turbo
147874,opel,Opel Corsa,black,2017-06-01,2017,11980,66,90,Automatic,Petrol,4.7,110 g/km,66946.0,E 1.4 Automatik LENKRADHZG./SHZ/KLIMA/PDC
147914,opel,Opel Corsa,black,2017-02-01,2017,9950,66,90,Manual,Petrol,5.2,120 g/km,94000.0,1.4
