index,brand,model,registration_date,year,price_in_euro,power_kw,power_ps,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,years_since_registration,T_model_age,T_power_kw,T_mileage,T_car_age,mileage_per_year,color_black,color_blue,color_grey,color_other,color_red,color_silver,color_white,transmission_type_Automatic,transmission_type_Manual
144474,opel,Opel Astra,2014-05-01,2014,8800,88,120,Petrol,5.5,130 g/km,95650.0,J Lim. 1.4  Energy SHZ+BLUETOOTH+TEMPOMAT,11.833333333333334,4.3267487109222245,4.477336814478207,3065.345855836931,3.4399612400917157,690.3992377585735,False,False,False,False,False,True,False,False,True
144475,opel,Opel Astra,2014-08-01,2014,8900,103,140,Petrol,5.8,137 g/km,93000.0,J Sports Tourer Edition/PDC/Navi/,11.583333333333334,4.3267487109222245,4.634728988229636,3005.647627821322,3.4034296427770228,682.569694908492,False,False,False,False,False,True,False,False,True
144479,opel,Opel Astra,2014-07-01,2014,11490,85,116,Petrol,6.7,159 g/km,54389.0,J Sports Tourer Energy/PDC v+h/Leder/Sitzh,11.666666666666666,4.3267487109222245,4.442651256490317,2064.703774625815,3.415650255319866,467.58770628138205,False,False,False,False,False,True,False,False,True
144481,opel,Opel Astra,2014-05-01,2014,11990,96,131,Diesel,4.3,114 g/km,86000.0,J Lim. 5-trg. Exklusiv/NAVI/LEDER/KAMERA/G,11.833333333333334,4.3267487109222245,4.564348191467836,2845.4366161172056,3.4399612400917157,640.8696973351118,False,False,False,False,False,True,False,False,True
144482,opel,Opel Astra,2014-04-01,2014,6980,96,131,Diesel,4.3,114 g/km,174000.0,J Lim. 5-trg. Exklusiv NAVI Xenon Tüv NEU,11.916666666666666,4.3267487109222245,4.564348191467836,4659.984517725478,3.452052529534663,1046.7047472623933,False,False,False,False,False,True,False,False,True
144484,opel,Opel Astra,2014-06-01,2014,10980,103,140,Petrol,5.5,130 g/km,26000.0,Energy GJR+PDC vo./hi.+SHZ+LHZ,11.75,4.3267487109222245,4.634728988229636,1231.6330761116958,3.427827300200522,278.1574331175742,False,False,False,False,False,True,False,False,True
144486,opel,Opel Astra,2014-12-01,2014,8990,103,140,Petrol,5.9,140 g/km,79800.0,J 1.4T Style*Teilleder*DAB*Lenkradheiz.+++,11.25,4.3267487109222245,4.634728988229636,2700.2378707957228,3.3541019662496847,620.1595396080071,False,False,False,False,False,True,False,False,True
144488,opel,Opel Astra,2014-10-01,2014,7999,100,136,Diesel,4.3,115 g/km,115000.0,J GTC 1.6 CDTI,11.416666666666666,4.3267487109222245,4.605170185988092,3487.2934031744317,3.378855822118882,796.3937486955136,False,False,False,False,False,True,False,False,True
144502,opel,Opel Astra,2014-03-01,2014,12990,96,131,Diesel,4.5,120 g/km,103917.0,J 1.7 CDTI Sports Tourer Exclusiv Navi AHK,12.0,4.3267487109222245,4.564348191467836,3248.4831646165785,3.4641016151377544,727.6902375163196,False,False,False,False,False,True,False,False,True
144509,opel,Opel Astra,2014-11-01,2014,11490,103,140,Petrol,5.5,130 g/km,89000.0,J 1.4 Turbo Exklusiv FLA ParkAss. BiXenon,11.333333333333334,4.3267487109222245,4.634728988229636,2914.560029450836,3.366501646120693,667.4817200722237,False,False,False,False,False,True,False,True,False
144517,opel,Opel Astra,2014-05-01,2014,3900,96,131,Diesel,4.5,120 g/km,235000.0,1.7 CDTI DPF Sports Edition - Hagelschaden,11.833333333333334,4.3267487109222245,4.564348191467836,5751.054769763525,3.4399612400917157,1295.2939133416232,False,False,False,False,False,True,False,False,True
144518,opel,Opel Astra,2014-12-01,2014,9400,81,110,Diesel,3.7,98 g/km,114990.0,"J Sports Tourer Edition,Navi,PDC,",11.25,4.3267487109222245,4.394449154672439,3487.081130372351,3.3541019662496847,800.8726385835828,False,False,False,False,False,True,False,False,True
144526,opel,Opel Astra,2014-12-01,2014,6300,81,110,Diesel,3.7,- (g/km),223000.0,1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Editi,11.25,4.3267487109222245,4.394449154672439,5543.874676190982,3.3541019662496847,1273.2532952061488,False,False,False,False,False,True,False,False,True
144544,opel,Opel Astra,2014-05-01,2014,4900,100,136,Diesel,3.9,- (g/km),244000.0,J Lim. 5-trg. Style,11.833333333333334,4.3267487109222245,4.605170185988092,5904.360666966044,3.4399612400917157,1329.822569992543,False,False,False,False,False,False,True,False,True
144545,opel,Opel Astra,2014-12-01,2014,8980,85,116,Petrol,6.6,156 g/km,76776.0,Corsa 1.2 16V Energy,11.25,4.3267487109222245,4.442651256490317,2628.1965281466405,3.3541019662496847,603.6139136195708,False,False,False,False,False,False,True,False,True
144547,opel,Opel Astra,2014-07-01,2014,9500,121,165,Diesel,4.5,133 g/km,133000.0,Slam Sport*Leder*Pano*NUR 8.700km*1.Hand,11.666666666666666,4.3267487109222245,4.795790545596741,3860.967524410317,3.415650255319866,874.3825486990776,False,False,False,False,False,False,True,False,True
144572,opel,Opel Astra,2014-03-01,2014,9700,88,120,Petrol,5.8,137 g/km,80700.0,Innovation 1.4T #Klimaauto #PDC #SHZ,12.0,4.3267487109222245,4.477336814478207,2721.5196495904297,3.4641016151377544,609.6455421986285,False,False,False,False,False,False,True,False,True
144573,opel,Opel Astra,2014-09-01,2014,6990,100,136,Diesel,3.9,104 g/km,233300.0,1.6 CDTI DPF ecoFLEX Start/Stop Style,11.5,4.3267487109222245,4.605170185988092,5721.900706976115,3.391164991562634,1303.0484434017876,False,False,False,False,False,False,True,False,True
144574,opel,Opel Astra,2014-06-01,2014,6990,143,194,Diesel,6.1,134 g/km,204000.0,Astra ST 2.0 CDTi*OPC*LED*DAB*Navi*TeilLeder*,11.75,4.3267487109222245,4.962844630259907,5208.841196852736,3.427827300200522,1176.3876148956497,False,False,False,False,False,False,True,False,True
144576,opel,Opel Astra,2014-06-01,2014,7299,81,110,Diesel,3.7,98 g/km,167230.0,J Sports Tourer Energy Navi Sitzheizung,11.75,4.3267487109222245,4.394449154672439,4532.313400515276,3.427827300200522,1023.5976006358744,False,False,False,False,False,False,True,False,True
144578,opel,Opel Astra,2014-07-01,2014,14136,125,170,Petrol,6.1,143 g/km,112000.0,GTC 1.6 ECOTEC Direct,11.666666666666666,4.3267487109222245,4.8283137373023015,3423.360346756366,3.415650255319866,775.2788714713051,False,False,False,False,False,False,True,False,True
144586,opel,Opel Astra,2014-05-01,2014,7000,81,110,Diesel,3.7,97 g/km,158000.0,1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop ENERG,11.833333333333334,4.3267487109222245,4.394449154672439,4355.7200678390445,3.4399612400917157,981.0265973738701,False,False,False,False,False,False,True,False,True
144589,opel,Opel Astra,2014-06-01,2014,9880,100,136,Diesel,3.9,103 g/km,105910.0,J Tourer Energy 1.6 CDTi ab.AHK SHZ Navi LHZ PDC,11.75,4.3267487109222245,4.605170185988092,3291.9700669329213,3.427827300200522,743.4730046458313,False,False,False,False,False,False,True,False,True
144593,opel,Opel Astra,2014-06-01,2014,9300,85,116,Petrol,6.1,144 g/km,146851.0,Sports Tourer 1.6 Automatik,11.75,4.3267487109222245,4.442651256490317,4138.222481767872,3.427827300200522,934.5943735385671,False,False,False,False,False,False,True,True,False
144600,opel,Opel Astra,2014-02-01,2014,11990,88,120,Petrol,5.8,0 g/km,97733.0,J ST 1.4T Energy AAC PDC SHZ Teilleder Tempo,12.083333333333334,4.3267487109222245,4.477336814478207,3111.9231329229146,3.476108935769035,695.2295347539969,False,False,False,False,False,False,True,False,True
144609,opel,Opel Astra,2014-06-01,2014,4990,121,165,Diesel,5.8,154 g/km,274466.0,J Sports Tourer Energy/Navi/BiXenon/Klima/,11.75,4.3267487109222245,4.795790545596741,6411.239298236014,3.427827300200522,1447.942492686124,False,False,False,False,False,False,True,True,False
144618,opel,Opel Astra,2014-02-01,2014,7450,85,116,Petrol,6.7,159 g/km,83550.0,J Sports Tourer Selection,12.083333333333334,4.3267487109222245,4.442651256490317,2788.447794155085,3.476108935769035,622.9624511307843,False,False,False,False,False,False,True,False,True
144620,opel,Opel Astra,2014-02-01,2014,10980,103,140,Petrol,5.5,130 g/km,102000.0,J Lim. 5-trg. Energy,12.083333333333334,4.3267487109222245,4.634728988229636,3206.417869753047,3.476108935769035,716.3404456335368,False,False,False,False,False,False,True,True,False
144623,opel,Opel Astra,2014-12-01,2014,8000,103,140,Petrol,6.0,- (g/km),115000.0,Astra 1.4  Turbo Sports Tourer,11.25,4.3267487109222245,4.634728988229636,3487.2934031744317,3.3541019662496847,800.9213909563398,False,False,False,False,False,False,True,False,True
144627,opel,Opel Astra,2014-05-01,2014,11490,103,140,Petrol,6.2,147 g/km,100000.0,"GTC OPC-Line 2 INTELLI AHK 20"" KLIMA TEMPO",11.833333333333334,4.3267487109222245,4.634728988229636,3162.2776601683777,3.4399612400917157,712.2309158048089,False,False,False,False,False,False,True,False,True
144668,opel,Opel Astra,2014-02-01,2014,11399,103,140,Petrol,5.8,137 g/km,116000.0,J Sports Tourer Automatik  Navi PDC Sitzh,12.083333333333334,4.3267487109222245,4.634728988229636,3508.492822913108,3.476108935769035,783.8265049530831,False,False,False,False,False,False,True,True,False
144678,opel,Opel Astra,2015-12-01,2015,13000,77,105,Petrol,4.5,102 g/km,51500.0,"K Edition Start/Stop, Navi, SR-WR, Inspektion NEU",10.25,3.9999999999999996,4.343805421853684,1987.3074486568892,3.2015621187164243,472.99251861686406,False,False,False,True,False,False,False,False,True
144679,opel,Opel Astra,2015-10-01,2015,12550,92,125,Petrol,5.5,128 g/km,82661.0,1.4 Turbo Edition,10.416666666666666,3.9999999999999996,4.5217885770490405,2767.645478670059,3.227486121839514,654.6787851939225,False,False,False,True,False,False,False,False,True
144682,opel,Opel Astra,2015-10-01,2015,13300,81,110,Diesel,3.5,93 g/km,50900.0,"K Lim. 5türig Edition 1,6 CDTi 110PS S/S",10.416666666666666,3.9999999999999996,4.394449154672439,1971.0718139527626,3.227486121839514,466.2515161835911,False,False,False,True,False,False,False,False,True
144691,opel,Opel Astra,2015-10-01,2015,9399,100,136,Diesel,3.9,103 g/km,41782.0,1.6 CDTI Innovation NAV Kamera Keyless Leder,10.416666666666666,3.9999999999999996,4.605170185988092,1716.6922926427212,3.227486121839514,406.0787529908517,False,True,False,False,False,False,False,False,True
144705,opel,Opel Astra,2015-02-01,2015,14899,81,110,Diesel,3.7,98 g/km,141038.0,"J Limousine 1,6 CDTI Style/SitzHZG/PDC/LMF",11.083333333333334,3.9999999999999996,4.394449154672439,4022.8635166815843,3.3291640592396967,929.2471852841018,False,True,False,False,False,False,False,False,True
144708,opel,Opel Astra,2015-02-01,2015,14450,125,170,Petrol,6.1,145 g/km,86200.0,"Exklusiv, Leder,OPC-Line,19",11.083333333333334,3.9999999999999996,4.8283137373023015,2850.067108011697,3.3291640592396967,658.3412106845026,False,True,False,False,False,False,False,False,True
144723,opel,Opel Astra,2015-06-01,2015,15890,81,110,Diesel,3.7,98 g/km,90209.0,"J, Sports Tourer 1.6, LHZ, SHZ, Klima, PDC",10.75,3.9999999999999996,4.394449154672439,2942.2184056501387,3.278719262151,687.6399748113002,False,True,False,False,False,False,False,False,True
144724,opel,Opel Astra,2015-02-01,2015,6790,206,280,Petrol,7.8,184 g/km,132000.0,OPC Start/Stop,11.083333333333334,3.9999999999999996,5.327876168789581,3840.6236494197046,3.3291640592396967,887.1513291862192,False,True,False,False,False,False,False,False,True
144726,opel,Opel Astra,2015-08-01,2015,9990,81,110,Diesel,3.7,98 g/km,116000.0,J Sports Tourer Edition 1.6 CDTI*NAVI*,10.583333333333334,3.9999999999999996,4.394449154672439,3508.492822913108,3.253203549323856,824.9059284902702,False,True,False,False,False,False,False,False,True
144727,opel,Opel Astra,2015-03-01,2015,12990,100,136,Diesel,3.9,0 g/km,95046.0,J 1.6 CDTI Tempomat Sitzhzg.Anhängerkuppl.,11.0,3.9999999999999996,4.605170185988092,3051.7832923080514,3.3166247903554,706.9836829753251,False,True,False,False,False,False,False,False,True
144742,opel,Opel Astra,2015-09-01,2015,7000,100,136,Diesel,4.4,- (g/km),283000.0,Astra 1.6 D (CDTI) Start/Stop Innovation,10.5,3.9999999999999996,4.605170185988092,6550.138828776673,3.24037034920393,1544.7091384379596,False,True,False,False,False,False,False,False,True
144743,opel,Opel Astra,2015-11-01,2015,14440,88,120,Petrol,5.9,138 g/km,39510.0,Sports Tourer J ST 1.4 Turbo Edition ALLWETTERREIF,10.333333333333334,3.9999999999999996,4.477336814478207,1650.8017506832068,3.2145502536643185,391.69108239910673,False,True,False,False,False,False,False,False,True
144747,opel,Opel Astra,2015-06-01,2015,10999,103,140,Petrol,6.4,150 g/km,90000.0,J Selection 1.4 Turbo Automatik,10.75,3.9999999999999996,4.634728988229636,2937.4450870829287,3.278719262151,686.5243796355581,False,True,False,False,False,False,False,True,False
144750,opel,Opel Astra,2015-05-01,2015,8490,103,140,Petrol,5.6,133 g/km,148990.0,Exklusiv Sports Tourer TÜV-Neu Kamera Garantie,10.833333333333334,3.9999999999999996,4.634728988229636,4180.324390987149,3.2914029430219167,974.1160283689072,False,True,False,False,False,False,False,False,True
144754,opel,Opel Astra,2015-12-01,2015,11490,100,136,Diesel,4.4,116 g/km,110000.0,1.6 D (CDTI) Start/Stop Innovation,10.25,3.9999999999999996,4.605170185988092,3380.452824814291,3.2015621187164243,804.5704738615214,False,True,False,False,False,False,False,False,True
144755,opel,Opel Astra,2015-05-01,2015,12750,103,140,Petrol,6.2,147 g/km,117000.0,J GTC 1.4 16V Turbo -OPC Sport Line-,10.833333333333334,3.9999999999999996,4.634728988229636,3529.637486622027,3.2914029430219167,822.490344879274,False,True,False,False,False,False,False,False,True
144756,opel,Opel Astra,2015-04-01,2015,14500,125,170,Petrol,6.8,161 g/km,42442.0,J 5-trg. Exklusiv+Navi+Xenon+Sitzheizung,10.916666666666666,3.9999999999999996,4.8283137373023015,1735.6297622467466,3.304037933599835,403.25614899845715,False,True,False,False,False,False,False,True,False
144757,opel,Opel Astra,2015-03-01,2015,7500,85,116,Petrol,6.6,- (g/km),110000.0,Astra 1.6 Style,11.0,3.9999999999999996,4.442651256490317,3380.452824814291,3.3166247903554,783.1240816591726,False,True,False,False,False,False,False,False,True
144758,opel,Opel Astra,2015-09-01,2015,11300,100,136,Diesel,4.4,- (g/km),100037.0,1.6 D (CDTI) Start/Stop Innovation,10.5,3.9999999999999996,4.605170185988092,3163.096644633488,3.24037034920393,745.9482036108744,False,True,False,False,False,False,False,False,True
144760,opel,Opel Astra,2015-07-01,2015,7000,85,116,Petrol,7.1,- (g/km),178000.0,1.6 Automatik Edition,10.666666666666666,3.9999999999999996,4.442651256490317,4734.716736491084,3.265986323710904,1109.8762108483365,False,True,False,False,False,False,False,True,False
144767,opel,Opel Astra,2015-09-01,2015,9999,100,136,Diesel,3.9,103 g/km,151800.0,K Lim. 5-trg. INNOVATION Start/Stop Navi,10.5,3.9999999999999996,4.605170185988092,4235.359116436318,3.24037034920393,998.8182087046823,False,True,False,False,False,False,False,False,True
144774,opel,Opel Astra,2015-10-01,2015,10980,100,136,Diesel,3.9,103 g/km,106495.0,K INNOVATION 1.6 CDTI LED Rückfahrkamera Klimaauto,10.416666666666666,3.9999999999999996,4.605170185988092,3304.687916926315,3.227486121839514,781.7146695891081,False,True,False,False,False,False,False,False,True
144775,opel,Opel Astra,2015-02-01,2015,8490,100,136,Diesel,3.9,103 g/km,183000.0,J Edition 1.6 CDTI Scheinwerferreg. Mehrzonenklima,11.083333333333334,3.9999999999999996,4.605170185988092,4827.427529987581,3.3291640592396967,1115.0946150179836,False,True,False,False,False,False,False,False,True
144776,opel,Opel Astra,2015-02-01,2015,7999,85,116,Petrol,6.2,147 g/km,108000.0,J Lim. 5-trg. Selection KLIMA*CD-RADIO*AUX,11.083333333333334,3.9999999999999996,4.442651256490317,3337.3106074752545,3.3291640592396967,770.8903062595797,False,True,False,False,False,False,False,False,True
144779,opel,Opel Astra,2015-07-01,2015,11999,103,140,Petrol,6.7,157 g/km,91675.0,1.4 Turbo Automatik Style,10.666666666666666,3.9999999999999996,4.634728988229636,2975.6074888224016,3.265986323710904,697.5192283865492,False,True,False,False,False,False,False,True,False
144784,opel,Opel Astra,2015-06-01,2015,6999,81,110,Diesel,3.7,98 g/km,177000.0,J Sports Selection/Klimaautomatik/Navi,10.75,3.9999999999999996,4.394449154672439,4716.081334874274,3.278719262151,1102.2179876562882,False,True,False,False,False,False,False,False,True
144809,opel,Opel Astra,2015-07-01,2015,8650,85,116,Petrol,6.7,158 g/km,101039.0,1.6 Selection 5-Türer KLIMA ELEKT. SPIEGEL,10.666666666666666,3.9999999999999996,4.442651256490317,3185.2412216923058,3.265986323710904,746.6599702836183,False,False,False,True,False,False,False,False,True
144812,opel,Opel Astra,2015-03-01,2015,11990,103,140,Petrol,6.4,150 g/km,105000.0,1.4 Turbo Exklusiv103kw Ecoflex Tüv neu!!,11.0,3.9999999999999996,4.634728988229636,3272.144765235383,3.3166247903554,758.0331680775938,False,False,False,True,False,False,False,False,True
144815,opel,Opel Astra,2015-05-01,2015,12600,103,140,Petrol,5.8,136 g/km,68580.0,1.4 Turbo Sports Tourer ecoFLEX Start/Stop Style,10.833333333333334,3.9999999999999996,4.634728988229636,2428.50071987074,3.2914029430219167,565.8990199975583,False,False,False,True,False,False,False,False,True
144817,opel,Opel Astra,2015-07-01,2015,11490,103,140,Petrol,6.4,152 g/km,75029.0,Style J Sports Tourer,10.666666666666666,3.9999999999999996,4.634728988229636,2586.1898963891567,3.265986323710904,606.2349243866016,False,False,False,True,False,False,False,False,True
144825,opel,Opel Astra,2015-10-01,2015,11900,110,150,Petrol,5.4,128 g/km,74000.0,"1,4 Turbo INNOVATION*KAMERA*NAVI*LED*ALU*",10.416666666666666,3.9999999999999996,4.700480365792417,2561.3103462640274,3.227486121839514,605.8707876134955,False,False,False,True,False,False,False,False,True
144826,opel,Opel Astra,2015-07-01,2015,9990,85,116,Petrol,6.6,154 g/km,122660.0,1.6 Edition **TOP ZUSTAND**NUR 122.660 KM**,10.666666666666666,3.9999999999999996,4.442651256490317,3648.312844851153,3.265986323710904,855.2096907984346,False,False,False,True,False,False,False,False,True
144832,opel,Opel Astra,2015-08-01,2015,5500,81,110,Diesel,3.7,- (g/km),206000.0,1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Editi,10.583333333333334,3.9999999999999996,4.394449154672439,5244.535799281325,3.253203549323856,1233.0789576518303,False,False,True,False,False,False,False,False,True
144835,opel,Opel Astra,2015-07-01,2015,14995,103,140,Petrol,6.4,152 g/km,48500.0,J Sports Tourer Exklusiv Automatik,10.666666666666666,3.9999999999999996,4.634728988229636,1905.5450342311688,3.265986323710904,446.68334346031605,False,False,True,False,False,False,False,True,False
144836,opel,Opel Astra,2015-04-01,2015,11490,103,140,Petrol,5.9,139 g/km,103144.0,J GTC 1.4 Turbo inkl. Big Deal !!!,10.916666666666666,3.9999999999999996,4.634728988229636,3231.5492473382283,3.304037933599835,750.818021865204,False,False,True,False,False,False,False,False,True
144837,opel,Opel Astra,2015-05-01,2015,10899,103,140,Petrol,5.4,149 g/km,98000.0,J Innovation/AUTOMATIK/FAHRRADTRÄGER,10.833333333333334,3.9999999999999996,4.634728988229636,3117.8717927806556,3.2914029430219167,726.5390442653505,False,False,True,False,False,False,False,True,False
144839,opel,Opel Astra,2015-08-01,2015,10990,103,140,Petrol,5.9,138 g/km,108775.0,1.4 Turbo Sports Tourer ecoFLEX Start/Stop Style,10.583333333333334,3.9999999999999996,4.634728988229636,3354.056424578686,3.253203549323856,788.5953224862445,False,False,True,False,False,False,False,False,True
144847,opel,Opel Astra,2015-10-01,2015,6500,100,136,Diesel,4.2,111 g/km,195000.0,Style Sports Tourer*NAVI*KAMERA*Sportsitze*Sitzhzg,10.416666666666666,3.9999999999999996,4.605170185988092,5046.894518508834,3.227486121839514,1193.8287608884616,False,False,True,False,False,False,False,False,True
144853,opel,Opel Astra,2015-02-01,2015,14475,103,140,Petrol,5.9,140 g/km,69912.0,J Turbo Style*Klimaautomatik*PDC*SHZ*GRA,11.083333333333334,3.9999999999999996,4.634728988229636,2461.4227394460117,3.3291640592396967,568.5676739814512,False,False,True,False,False,False,False,True,False
144859,opel,Opel Astra,2015-10-01,2015,6690,88,120,Petrol,5.6,133 g/km,212000.0,J Sports Tourer Style/ SPORT /,10.416666666666666,3.9999999999999996,4.477336814478207,5351.00186881888,3.227486121839514,1265.7645027325339,False,False,True,False,False,False,False,False,True
144882,opel,Opel Astra,2015-03-01,2015,9640,85,116,Petrol,6.4,158 g/km,102527.0,1.6 Edition *TEMPO*KLIMA*ALU*GARANTIE*,11.0,3.9999999999999996,4.442651256490317,3218.0054471219405,3.3166247903554,745.49111943014,False,False,True,False,False,False,False,False,True
144885,opel,Opel Astra,2015-04-01,2015,11370,103,140,Petrol,6.2,142 g/km,78666.0,1.4 Turbo Basis*PDC*SHZ*TEMPO*SRA*LIM*,10.916666666666666,3.9999999999999996,4.634728988229636,2673.319999626747,3.304037933599835,621.1190609537266,False,False,True,False,False,False,False,False,True
144888,opel,Opel Astra,2015-06-01,2015,10980,88,120,Petrol,5.6,133 g/km,82200.0,1.4 ECO TEC Sports Tourer Style GRA SZHG Klima,10.75,3.9999999999999996,4.477336814478207,2756.831816294746,3.278719262151,644.3123858770838,False,False,True,False,False,False,False,False,True
144906,opel,Opel Astra,2015-08-01,2015,8250,81,110,Diesel,3.7,98 g/km,162908.0,Edition J Sports Tourer*RÜCKFAHRKAMERA*TEMPOMAT,10.583333333333334,3.9999999999999996,4.394449154672439,4449.996694216682,3.253203549323856,1046.2693926144473,False,False,True,False,False,False,False,False,True
144942,opel,Opel Astra,2015-03-01,2015,10800,125,170,Petrol,6.1,144 g/km,117000.0,Sports Tourer,11.0,3.9999999999999996,4.8283137373023015,3529.637486622027,3.3166247903554,817.6845702476314,False,False,True,False,False,False,False,False,True
144944,opel,Opel Astra,2015-09-01,2015,9380,81,110,Diesel,3.7,98 g/km,130000.0,J Edition/Tempomat/Sitzheizung/Euro6,10.5,3.9999999999999996,4.394449154672439,3799.7965720346365,3.24037034920393,896.1001655782247,False,False,True,False,False,False,False,False,True
144951,opel,Opel Astra,2015-06-01,2015,10700,74,101,Petrol,5.4,124 g/km,49000.0,1.4 Edition,10.75,3.9999999999999996,4.30406509320417,1919.2752196038014,3.278719262151,448.56301664413064,False,False,True,False,False,False,False,False,True
144957,opel,Opel Astra,2015-11-01,2015,11860,85,116,Petrol,6.3,149 g/km,75996.0,Sports Tourer 1.6 Selection AHK PDC KLI,10.333333333333334,3.9999999999999996,4.442651256490317,2609.4772435099035,3.2145502536643185,619.1591240942274,False,False,True,False,False,False,False,False,True
144964,opel,Opel Astra,2015-04-01,2015,14490,125,170,Petrol,6.8,161 g/km,70745.0,J ST 1.6 Turbo EXKLUSIVE +WKR+AHK+GARANTIE,10.916666666666666,3.9999999999999996,4.8283137373023015,2481.9156962721977,3.304037933599835,576.6481928276964,False,False,True,False,False,False,False,True,False
144965,opel,Opel Astra,2015-08-01,2015,11399,103,140,Petrol,5.6,133 g/km,110000.0,J Sports Tourer Navi/LHZ/SHZ/Garantie,10.583333333333334,3.9999999999999996,4.634728988229636,3380.452824814291,3.253203549323856,794.8015620723564,False,False,True,False,False,False,False,False,True
144966,opel,Opel Astra,2015-05-01,2015,10899,85,116,Petrol,6.7,158 g/km,79490.0,"Style,LED Allwetterr.,Alus,Tempom,Regensor",10.833333333333334,3.9999999999999996,4.442651256490317,2692.8908328008497,3.2914029430219167,627.5082691033838,False,False,True,False,False,False,False,False,True
144976,opel,Opel Astra,2015-10-01,2015,10990,92,125,Petrol,5.4,128 g/km,113200.0,K 1.4 Lim. IntelliLink 5-trg. Edition,10.416666666666666,3.9999999999999996,4.5217885770490405,3448.994476048127,3.227486121839514,815.8499819148691,False,False,True,False,False,False,False,False,True
144983,opel,Opel Astra,2015-07-01,2015,10498,103,140,Petrol,6.4,152 g/km,100000.0,1.4T Bi-Xenon/Standheiz/Sitzheiz/Temp/PDC!,10.666666666666666,3.9999999999999996,4.634728988229636,3162.2776601683777,3.265986323710904,741.2770272122133,False,False,True,False,False,False,False,False,True
144984,opel,Opel Astra,2015-05-01,2015,7900,121,165,Diesel,4.7,125 g/km,182000.0,J 2.0 CDTI Sports Tourer Exklusiv Navi/SHZ,10.833333333333334,3.9999999999999996,4.795790545596741,4808.946788534296,3.2914029430219167,1120.6001516016895,False,False,True,False,False,False,False,False,True
144986,opel,Opel Astra,2015-07-01,2015,7590,103,140,Petrol,6.4,152 g/km,169000.0,J ST Style NAVI / Winterpaket AHK,10.666666666666666,3.9999999999999996,4.634728988229636,4565.84004962973,3.265986323710904,1070.2894250392224,False,False,True,False,False,False,False,True,False
144988,opel,Opel Astra,2015-06-01,2015,8699,88,120,Petrol,6.1,139 g/km,115000.0,"1.4 Turbo Sports Tourer,Navi,Alu ,Vieles Extra.Top",10.75,3.9999999999999996,4.477336814478207,3487.2934031744317,3.278719262151,815.0320667267376,False,False,True,False,False,False,False,False,True
144990,opel,Opel Astra,2015-06-01,2015,5900,85,116,Petrol,6.2,147 g/km,200000.0,J Lim. 5-trg. Selection Klima USB EURO6,10.75,3.9999999999999996,4.442651256490317,5137.135214831108,3.278719262151,1200.6245093651141,False,False,True,False,False,False,False,False,True
144991,opel,Opel Astra,2015-06-01,2015,6995,143,194,Diesel,5.1,135 g/km,125092.0,J 2.0 CDTI Kombi,10.75,3.9999999999999996,4.962844630259907,3698.7985212015565,3.278719262151,864.4639422643716,False,False,True,False,False,False,False,False,True
144993,opel,Opel Astra,2015-06-01,2015,11990,100,136,Diesel,3.9,104 g/km,94568.0,1.6 CDTI Edition S/S Navi Xenon Klimaauto.,10.75,3.9999999999999996,4.605170185988092,3041.031670123538,3.278719262151,710.7340967714598,False,False,True,False,False,False,False,False,True
144999,opel,Opel Astra,2015-07-01,2015,7000,81,110,Diesel,3.7,- (g/km),159500.0,Astra 1.6 CDTI ecoFLEX Sports TourerStart/Stop,10.666666666666666,3.9999999999999996,4.394449154672439,4384.625256543201,3.265986323710904,1027.810434405963,False,False,True,False,False,False,False,False,True
145004,opel,Opel Astra,2015-06-01,2015,9490,88,120,Petrol,5.5,130 g/km,99000.0,J 1.4 Lim. 5-trg. !! 99TKM SHG-Klima-Top,10.75,3.9999999999999996,4.477336814478207,3140.108367915303,3.278719262151,733.8897869959119,False,False,True,False,False,False,False,False,True
145007,opel,Opel Astra,2015-02-01,2015,9450,81,110,Diesel,3.7,98 g/km,130000.0,J Sports Selection*2.HAND*KLIMA*GARANTIE,11.083333333333334,3.9999999999999996,4.394449154672439,3799.7965720346365,3.3291640592396967,877.7206222815151,False,False,True,False,False,False,False,False,True
145018,opel,Opel Astra,2015-11-01,2015,8600,77,105,Petrol,4.4,- (g/km),81000.0,Astra 1.0 Turbo Start/Stop Edition,10.333333333333334,3.9999999999999996,4.343805421853684,2728.5977282488852,3.2145502536643185,647.4232276330126,False,False,True,False,False,False,False,False,True
145024,opel,Opel Astra,2015-06-01,2015,3699,81,110,Diesel,3.7,97 g/km,200000.0,1.6 CDTI DPF Euro 6,10.75,3.9999999999999996,4.394449154672439,5137.135214831108,3.278719262151,1200.6245093651141,False,False,True,False,False,False,False,False,True
145034,opel,Opel Astra,2015-04-01,2015,10999,103,140,Petrol,6.2,146 g/km,103000.0,Basis J GTC,10.916666666666666,3.9999999999999996,4.634728988229636,3228.3904749363096,3.304037933599835,750.08411281267,False,False,False,True,False,False,False,False,True
145065,opel,Opel Astra,2015-03-01,2015,10800,103,140,Petrol,6.2,146 g/km,69897.0,J GTC Basis,11.0,3.9999999999999996,4.634728988229636,2461.053049398275,3.3166247903554,570.1336504615797,False,False,False,False,True,False,False,False,True
