index,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
139642,opel,Opel Astra,silver,2005-06-01,2005,3550,77,105,Manual,Petrol,6.8,163 g/km,206000.0,Elegance H Lim. / Klima / Tempomat / SV-ZV
139643,opel,Opel Astra,silver,2005-06-01,2005,5990,77,105,Manual,Petrol,6.6,156 g/km,72900.0,Edition H Lim.*Erst 72.900KM*Klima*AllwetterReifen
139647,opel,Opel Astra,silver,2005-02-01,2005,5990,92,125,Automatic,Petrol,8.4,199 g/km,126000.0,1.4 Edition
139651,opel,Opel Astra,silver,2005-06-01,2005,3699,77,105,Manual,Petrol,6.6,156 g/km,115200.0,H Lim. Edition
139653,opel,Opel Astra,silver,2005-06-01,2005,3750,92,125,Automatic,Petrol,8.4,202 g/km,150430.0,1.8 Elegance H Caravan
139654,opel,Opel Astra,silver,2005-03-01,2005,2650,92,125,Automatic,Petrol,8.2,- (g/km),180000.0,Astra 1.8 Caravan Automatik
139662,opel,Opel Astra,silver,2005-06-01,2005,2700,76,103,Manual,Petrol,6.7,- (g/km),164870.0,Astra Cabrio 1.6 16V
139666,opel,Opel Astra,silver,2005-11-01,2005,2300,88,120,Manual,Diesel,5.9,159 g/km,213000.0,1.9 CDTI Caravan Station Wagon
139669,opel,Opel Astra,silver,2005-09-01,2005,1900,92,125,Automatic,Petrol,8.2,- (g/km),202000.0,H Kombi Caravan 1.8 Caravan Automatik Sport AHK
139670,opel,Opel Astra,silver,2005-04-01,2005,5200,92,125,Manual,Petrol,7.7,- (g/km),98000.0,Astra Cabrio 1.8 16V Edition 1
139671,opel,Opel Astra,silver,2005-12-01,2005,1600,77,105,Manual,Petrol,6.9,161 g/km,198000.0,H Kombi-Edition-1.6-77KW-Klima-Tempomat
139673,opel,Opel Astra,silver,2005-07-01,2005,5990,92,125,Automatic,Petrol,8.4,202 g/km,112000.0,H Caravan Elegance 1.8 Automatik Klima PDC
139676,opel,Opel Astra,silver,2005-04-01,2005,3950,92,125,Manual,Petrol,8.0,192 g/km,131653.0,H Caravan OPC Sportsitze Leder Klima SHZ
139679,opel,Opel Astra,silver,2005-01-01,2005,5490,77,105,Manual,Petrol,6.8,163 g/km,104000.0,H Lim. Elegance KLIMA 1-HAND TÜV-NEU!
139682,opel,Opel Astra,silver,2005-11-01,2005,2599,77,105,Manual,Petrol,6.6,158 g/km,228000.0,1.6
139683,opel,Opel Astra,silver,2005-04-01,2005,5777,92,125,Manual,Petrol,8.0,192 g/km,138050.0,H Caravan Elegance *TÜV-NEU*
139690,opel,Opel Astra,silver,2005-09-01,2005,1490,125,170,Manual,Petrol,9.1,2.016 g/km,192902.0,H 2.0 Lim. Cosmo LPG Leder Klimaauto
139695,opel,Opel Astra,silver,2005-02-01,2005,1650,74,101,Manual,Diesel,5.0,135 g/km,256000.0,"1.7 CDTI, EURO4, TÜV 05/24. AHK, neue Reifen"
139702,opel,Opel Astra,silver,2005-05-01,2005,2999,77,105,Automatic,Petrol,6.6,156 g/km,132000.0,H Lim. Edition*AUTOMATIK***
139706,opel,Opel Astra,silver,2005-04-01,2005,4599,92,125,Automatic,Petrol,8.4,202 g/km,106000.0,Sport H Caravan
139711,opel,Opel Astra,silver,2005-04-01,2005,3950,66,90,Manual,Petrol,6.3,149 g/km,238751.0,H 1.4 GTC Edition Klima RCD Alu
139712,opel,Opel Astra,silver,2005-04-01,2005,1999,59,80,Manual,Diesel,4.9,132 g/km,220000.0,"1.7 CDTI Caravan, KLIMATRONIK, AHK, ALUFELGEN"
139724,opel,Opel Astra,silver,2005-08-01,2005,2990,88,120,Manual,Diesel,5.9,159 g/km,168771.0,Caravan 1.9 CDTI Edition 88kW
139729,opel,Opel Astra,silver,2005-09-01,2005,3800,77,105,Manual,Petrol,6.6,158 g/km,118355.0,1.6
139736,opel,Opel Astra,silver,2005-03-01,2005,4450,77,105,Automatic,Petrol,6.6,163 g/km,143937.0,1.6 Caravan Easytronic Sport
139747,opel,Opel Astra,silver,2005-12-01,2005,2690,92,125,Manual,Petrol,8.0,192 g/km,235000.0,H Caravan Cosmo
139756,opel,Opel Astra,silver,2005-06-01,2005,2850,77,105,Automatic,Petrol,6.8,163 g/km,190000.0,H Caravan Elegance
139770,opel,Opel Astra,white,2005-07-01,2005,1000,92,125,Automatic,Petrol,8.1,194 g/km,105000.0,GTC 1.8 Automatik Sport
139778,opel,Opel Astra,gold,2005-01-01,2005,3300,77,105,Manual,Petrol,6.8,163 g/km,150000.0,1.6 Cosmo/Tüv neu/Leder/Klimaautomatik/Alus
139780,opel,Opel Astra,gold,2005-06-01,2005,3900,77,105,Automatic,Petrol,7.5,- (g/km),165000.0,Astra 1.6
139781,opel,Opel Astra,gold,2005-01-01,2005,2950,92,125,Automatic,Petrol,8.6,206 g/km,102000.0,"H 1,8i Automatik TÜV Fällig+Alus"
139782,opel,Opel Astra,beige,2006-07-01,2006,3900,103,140,Manual,Petrol,7.4,154 g/km,164000.0,Top Astra Cabrio 1.8 TÜV 06.2025!
139786,opel,Opel Astra,blue,2006-11-01,2006,2800,77,105,Manual,Petrol,7.0,- (g/km),130000.0,Twin Top 1.6 Cosmo
139787,opel,Opel Astra,blue,2006-03-01,2006,3700,74,101,Manual,Diesel,5.0,- (g/km),227000.0,OPEL ASTRA GTC - SEHR GUTE ZUSTAND❗️❗️❗
139790,opel,Opel Astra,blue,2006-10-01,2006,4790,103,140,Manual,Petrol,7.7,185 g/km,120000.0,Edition H Twin Top
139794,opel,Opel Astra,blue,2006-10-01,2006,5501,103,140,Manual,Petrol,7.4,177 g/km,171000.0,Twin Top 1.8 Cosmo/2.Ha/Tüv03.25/Alus/Gepf/Navi
139808,opel,Opel Astra,blue,2006-06-01,2006,2900,77,105,Manual,Petrol,6.6,156 g/km,156131.0,Edition H Lim.
139812,opel,Opel Astra,blue,2006-02-01,2006,3990,66,90,Manual,Petrol,6.1,145 g/km,94500.0,H Caravan Edition
139815,opel,Opel Astra,blue,2006-03-01,2006,3300,147,200,Manual,Petrol,9.4,- (g/km),212200.0,Astra 2.0 Turbo Caravan Cosmo
139816,opel,Opel Astra,blue,2006-11-01,2006,2400,77,105,Manual,Petrol,6.8,161 g/km,199700.0,H GTC Edition PDC 8-fach bereift
139820,opel,Opel Astra,blue,2006-01-01,2006,3200,77,105,Manual,Petrol,6.6,158 g/km,172000.0,1.6
139826,opel,Opel Astra,blue,2006-11-01,2006,5450,77,105,Manual,Petrol,6.8,163 g/km,86000.0,H Lim. Edition Plus NAVI KLIMA AUTO.
139833,opel,Opel Astra,blue,2006-02-01,2006,3990,77,105,Manual,Petrol,6.9,164 g/km,154200.0,H Caravan 1.6 - TÜV/ AU NEU
139834,opel,Opel Astra,blue,2006-09-01,2006,2300,110,150,Manual,Diesel,5.9,- (g/km),261000.0,"Opel astra H , 1.7"
139839,opel,Opel Astra,blue,2006-02-01,2006,2499,77,105,Manual,Petrol,6.8,163 g/km,235722.0,1.6 Edition Plus H Lim.
139855,opel,Opel Astra,blue,2006-10-01,2006,1500,88,120,Automatic,Diesel,5.8,154 g/km,198000.0,H Lim. Cosmo*Automatik*
139860,opel,Opel Astra,blue,2006-03-01,2006,3600,74,101,Manual,Diesel,4.2,- (g/km),226100.0,GTC 1.9 - CHECKHEFT GEPLFEGT - SITZHEIZUNG !!!
139864,opel,Opel Astra,blue,2006-05-01,2006,2500,77,105,Manual,Petrol,7.5,161 g/km,202000.0,1.6 Caravan
139871,opel,Opel Astra,blue,2006-04-01,2006,1499,77,105,Manual,Petrol,6.7,161 g/km,215000.0,"1.6 Caravan Edition, KLIMA.TEMPOMAT. TÜV .12.23"
139876,opel,Opel Astra,blue,2006-08-01,2006,3950,110,150,Manual,Diesel,6.1,165 g/km,203433.0,TwinTop 1.9 CDTI Edition*Navi*PDC*Insp.NEU
139878,opel,Opel Astra,brown,2006-03-01,2006,3200,77,105,Manual,Petrol,6.6,156 g/km,134000.0,1.6 Edition H Lim.
139879,opel,Opel Astra,brown,2006-10-01,2006,980,110,150,Manual,Diesel,5.9,159 g/km,344521.0,Caravan 1.9 CDTI Edition Plus 110kW
139888,opel,Opel Astra,red,2006-07-01,2006,1990,66,90,Manual,Petrol,5.9,- (g/km),249552.0,Astra 1.4 Easytronic Edition
139899,opel,Opel Astra,black,2006-03-01,2006,3899,77,105,Manual,Petrol,6.6,156 g/km,126000.0,H Lim. Edition
139900,opel,Opel Astra,black,2006-07-01,2006,4850,77,105,Manual,Petrol,7.0,168 g/km,157000.0,H Twin Top Edition
139901,opel,Opel Astra,black,2006-06-01,2006,3100,103,140,Manual,LPG,7.5,180 g/km,272500.0,H Lim. Sport Gas Anlage
139902,opel,Opel Astra,black,2006-11-01,2006,5900,110,150,Manual,Diesel,6.1,165 g/km,159000.0,H Twin Top Edition Navi / Klima
139905,opel,Opel Astra,black,2006-03-01,2006,2100,77,105,Manual,Petrol,6.8,161 g/km,200000.0,Edition H GTC KLIMA ALU EURO 4
139906,opel,Opel Astra,black,2006-10-01,2006,4699,77,105,Automatic,Petrol,6.5,156 g/km,171000.0,GTC 1.6 Twinport Easytronic / TÜV
139907,opel,Opel Astra,black,2006-12-01,2006,3900,78,106,Manual,Petrol,100.0,- (g/km),166500.0,Astra H GTC 1.6 Sport
139908,opel,Opel Astra,black,2006-06-01,2006,2000,77,105,Manual,Petrol,6.7,- (g/km),213989.0,1.6 Caravan
139909,opel,Opel Astra,black,2006-10-01,2006,3998,77,105,Manual,Petrol,7.0,168 g/km,165993.0,"H 1.6 Twin Top Cosmo/ Klimaautomatik, Navi"
139912,opel,Opel Astra,black,2006-09-01,2006,5900,66,90,Manual,Petrol,6.3,151 g/km,68000.0,H GTC *KLIMAAUTOMATIK*ERST 68000KM*SHZ*PDC
139917,opel,Opel Astra,black,2006-05-01,2006,3890,66,90,Manual,Petrol,6.1,145 g/km,172300.0,Edition 2.HAND MFL TM SH-HEFT Zahnr!TÜVNEU
139921,opel,Opel Astra,black,2006-01-01,2006,3100,92,125,Manual,Petrol,7.8,- (g/km),233853.0,Astra 1.8 Caravan
139924,opel,Opel Astra,black,2006-03-01,2006,3400,77,105,Manual,Petrol,7.0,- (g/km),228000.0,Twin Top 1.6 Edition
139928,opel,Opel Astra,black,2006-09-01,2006,2000,66,90,Unknown,Petrol,6.1,145 g/km,175617.0,Edition H Caravan
139932,opel,Opel Astra,black,2006-12-01,2006,1990,88,120,Manual,Diesel,6.1,165 g/km,267000.0,H Caravan Edition *Klima*COC*
139937,opel,Opel Astra,black,2006-06-01,2006,3999,77,105,Manual,Petrol,7.0,- (g/km),102000.0,Twin Top 1.6 Edition
139943,opel,Opel Astra,black,2006-08-01,2006,2950,77,105,Manual,Petrol,6.6,- (g/km),157000.0,1.6
139947,opel,Opel Astra,black,2006-08-01,2006,1490,88,120,Manual,Diesel,6.1,165 g/km,352803.0,H Caravan 1.9TDI Klima Navi Allwetter PDC
139949,opel,Opel Astra,black,2006-01-01,2006,3450,74,101,Manual,Diesel,5.2,140 g/km,175161.0,H Edition Top-Ausst Scheckheft Alu TÜV:NEU
139951,opel,Opel Astra,black,2006-02-01,2006,3888,66,90,Manual,Petrol,6.3,151 g/km,151000.0,H GTC Edition Plus Klima TÜV Neu
139958,opel,Opel Astra,black,2006-12-01,2006,3700,77,105,Manual,Petrol,7.0,- (g/km),150000.0,Twin Top 1.6 Edition
139959,opel,Opel Astra,silver,2006-08-01,2006,3200,103,140,Manual,Petrol,7.7,185 g/km,159650.0,Edition H Twin Top
139960,opel,Opel Astra,silver,2006-12-01,2006,11250,92,125,Manual,Petrol,7.7,185 g/km,62000.0,"Edition 1,4 Turbo"
139964,opel,Opel Astra,silver,2006-07-01,2006,4000,103,140,Manual,Petrol,7.4,- (g/km),150661.0,Astra Twin Top 1.8 Cosmo
139965,opel,Opel Astra,silver,2006-07-01,2006,5999,103,140,Manual,Petrol,7.4,177 g/km,74000.0,Twin Top 1.8 Cosmo / Navi / PDC / Xenon
139967,opel,Opel Astra,silver,2006-07-01,2006,2495,103,140,Manual,Petrol,7.3,- (g/km),195000.0,Astra 1.8
139968,opel,Opel Astra,silver,2006-09-01,2006,2695,77,105,Automatic,Petrol,6.6,156 g/km,167328.0,H 1.6i Edition
139972,opel,Opel Astra,silver,2006-08-01,2006,4999,74,101,Manual,Diesel,6.1,165 g/km,114417.0,H Caravan Edition
139973,opel,Opel Astra,silver,2006-10-01,2006,6500,103,140,Automatic,Petrol,8.0,- (g/km),91369.0,Twin Top 1.8 Automatik Cosmo
139975,opel,Opel Astra,silver,2006-11-01,2006,6500,103,140,Manual,Petrol,7.3,180 g/km,46887.0,Astra 1.8 Cosmo
139981,opel,Opel Astra,silver,2006-06-01,2006,2900,66,90,Manual,Petrol,6.3,151 g/km,199000.0,H GTC /Klima/TÜV 02.2025/
139987,opel,Opel Astra,silver,2006-07-01,2006,1990,74,101,Manual,Diesel,6.1,165 g/km,161000.0,H Caravan Edition*Klima*Alu*Temp*
139989,opel,Opel Astra,silver,2006-07-01,2006,2900,103,140,Manual,Petrol,7.3,- (g/km),83000.0,Astra 1.8 Caravan
139990,opel,Opel Astra,silver,2006-08-01,2006,6150,103,140,Manual,Petrol,7.5,180 g/km,22700.0,H 1.8 GTC 5-Gang/1-Hand/orginal 22700km
139991,opel,Opel Astra,silver,2006-11-01,2006,4590,103,140,Automatic,Petrol,8.0,192 g/km,120500.0,Edition H Lim.
139992,opel,Opel Astra,silver,2006-05-01,2006,6490,103,140,Manual,Petrol,7.7,185 g/km,160000.0,H Twin Top Edition/Klima /Bordcomputer/TOP
139993,opel,Opel Astra,silver,2006-07-01,2006,2500,88,120,Manual,Diesel,5.9,- (g/km),242227.0,1.9 CDTI Caravan
139997,opel,Opel Astra,silver,2006-07-01,2006,6490,147,200,Manual,Petrol,9.5,228 g/km,154000.0,H Twin Top Cosmo PDC KLIMA 2.0 TURBO!!
140004,opel,Opel Astra,silver,2006-03-01,2006,3599,77,105,Unknown,Petrol,6.6,156 g/km,163000.0,Edition H Lim.
140005,opel,Opel Astra,silver,2006-07-01,2006,3950,77,105,Manual,Petrol,7.0,168 g/km,125000.0,H Twin Top Cosmo **Klima**
140006,opel,Opel Astra,silver,2006-12-01,2006,3990,103,140,Automatic,Petrol,8.0,192 g/km,196600.0,H Caravan  Tüv 05/2024 LPG Gas Automatik
140007,opel,Opel Astra,silver,2006-04-01,2006,1450,66,90,Manual,Petrol,6.1,- (g/km),188682.0,GTC 1.4
140008,opel,Opel Astra,silver,2006-07-01,2006,1888,77,105,Manual,Petrol,6.6,156 g/km,249987.0,H Lim. Edition AHK Tüv fällig! Euro 4
140013,opel,Opel Astra,silver,2006-05-01,2006,5800,77,105,Manual,Petrol,7.0,168 g/km,167463.0,H Cabrio Twin Top Edition Tüv/01/2024
140014,opel,Opel Astra,silver,2006-01-01,2006,3200,88,120,Automatic,Diesel,7.0,189 g/km,234000.0,1.9 CDTI DPF Automatik Edition
140018,opel,Opel Astra,silver,2006-05-01,2006,5199,77,105,Manual,Petrol,7.0,168 g/km,149000.0,Edition H Twin Top*Klima*2.Hand*Top Zustand
140022,opel,Opel Astra,silver,2006-01-01,2006,4490,77,105,Manual,Petrol,5.6,- (g/km),88900.0,"1,6*AUF Wunsch-TÜV-ALLES-NEU*WENIG-KM*1.Hd*"
140024,opel,Opel Astra,silver,2006-11-01,2006,4740,66,90,Manual,Petrol,6.1,146 g/km,111900.0,Caravan 1.4 Twinport KLIMA+BORDCOMPUTER+
140026,opel,Opel Astra,silver,2006-01-01,2006,2400,110,150,Manual,Diesel,5.8,- (g/km),256471.0,Astra GTC 1.9 CDTI Cosmo
140030,opel,Opel Astra,silver,2006-02-01,2006,3450,92,125,Automatic,Petrol,8.6,206 g/km,186000.0,H Lim. Edition Plus
140032,opel,Opel Astra,silver,2006-11-01,2006,4690,77,105,Manual,Petrol,7.0,168 g/km,130897.0,Cosmo H Twin Top 1.Hand Klimaanlage Teilleder
140035,opel,Opel Astra,silver,2006-04-01,2006,3000,66,90,Manual,Petrol,6.1,- (g/km),163000.0,1.4 Edition
140038,opel,Opel Astra,silver,2006-03-01,2006,3200,103,140,Manual,Petrol,7.7,- (g/km),220000.0,Twin Top 1.8 Edition
140043,opel,Opel Astra,silver,2006-04-01,2006,2290,77,105,Manual,Petrol,6.7,161 g/km,244000.0,1.0 12V
140051,opel,Opel Astra,silver,2006-06-01,2006,1200,74,101,Manual,Diesel,5.9,159 g/km,380000.0,1.3 CDTI Edition
140056,opel,Opel Astra,silver,2006-03-01,2006,1800,77,105,Manual,Petrol,6.6,158 g/km,279000.0,GTC 1.6
140058,opel,Opel Astra,silver,2006-09-01,2006,3900,77,105,Manual,Petrol,6.6,156 g/km,191155.0,H Lim. Edition*KLIMA*
140067,opel,Opel Astra,silver,2006-02-01,2006,3450,66,90,Manual,Diesel,4.8,127 g/km,162000.0,H 1.3 CDTI Lim. Edition
140072,opel,Opel Astra,silver,2006-03-01,2006,4950,66,90,Manual,Petrol,6.1,145 g/km,134619.0,H Caravan Edition Klimaanlage HU neu
140077,opel,Opel Astra,silver,2006-10-01,2006,2400,66,90,Manual,Petrol,6.1,146 g/km,186000.0,GTC 1.4
140079,opel,Opel Astra,silver,2006-08-01,2006,4999,77,105,Manual,Petrol,6.9,164 g/km,120000.0,H Caravan 1.6 Twinport Edition
140080,opel,Opel Astra,silver,2006-10-01,2006,5490,103,140,Manual,Petrol,7.5,180 g/km,149800.0,H GTC 1.8 Sport * TOP !!
140081,opel,Opel Astra,silver,2006-09-01,2006,3550,103,140,Manual,Petrol,7.7,185 g/km,226000.0,H Twin Top Cabrio 1.8 Benz/Leder/TÜV
140093,opel,Opel Astra,silver,2006-08-01,2006,4999,77,105,Automatic,Petrol,6.6,156 g/km,134000.0,H Lim. Edition*Automatik*02.024 Tüv*.
140095,opel,Opel Astra,silver,2006-11-01,2006,4490,77,105,Manual,Petrol,6.8,161 g/km,149039.0,H GTC Edition-KLIMA-PDC-8xBEREIFT-S.HEFT
140097,opel,Opel Astra,silver,2006-09-01,2006,890,66,90,Manual,Petrol,6.1,146 g/km,202561.0,"1.4 Edition, Klimaautomatik"
140098,opel,Opel Astra,silver,2006-11-01,2006,5600,103,140,Automatic,Petrol,8.1,194 g/km,100400.0,Twin Top 1.8 Automatik Edition
140103,opel,Opel Astra,silver,2006-01-01,2006,1799,92,125,Manual,Petrol,8.4,199 g/km,175683.0,H 1.8i Kombi Edition
140107,opel,Opel Astra,silver,2006-03-01,2006,2800,92,125,Manual,Petrol,7.8,- (g/km),255012.0,Astra 1.8 Caravan Edition
140115,opel,Opel Astra,silver,2006-03-01,2006,2900,77,105,Manual,Petrol,6.6,- (g/km),199964.0,1.6 twinport 105 PS
140117,opel,Opel Astra,silver,2006-12-01,2006,4999,66,90,Manual,Petrol,6.1,146 g/km,116043.0,1.4 Caravan 116043km
140123,opel,Opel Astra,silver,2006-11-01,2006,1990,74,101,Manual,Diesel,6.1,165 g/km,234600.0,Edition 2.0 *AHK*TÜV*Klima*
140128,opel,Opel Astra,beige,2007-03-01,2007,5110,103,140,Manual,Petrol,7.4,178 g/km,118500.0,1.8 Caravan Cosmo
140132,opel,Opel Astra,blue,2007-06-01,2007,3200,66,90,Manual,Petrol,5.9,142 g/km,132000.0,2.2 Caravan Edition
140134,opel,Opel Astra,blue,2007-05-01,2007,5990,103,140,Manual,Petrol,7.7,185 g/km,146800.0,Twin Top 1.8 Edition
140136,opel,Opel Astra,blue,2007-11-01,2007,3500,92,125,Manual,Diesel,5.4,- (g/km),174000.0,1.2 Top Fahrzeug
140140,opel,Opel Astra,blue,2007-09-01,2007,3999,85,116,Manual,Petrol,6.6,158 g/km,179883.0,D AUTOMATIK+EINPARKHILFE+TÜV ASU NEU Basis
140142,opel,Opel Astra,blue,2007-02-01,2007,4980,103,140,Manual,Petrol,7.4,178 g/km,267000.0,H Twin Top Cosmo*LEDER*XENON*ALLWETTER*
140143,opel,Opel Astra,blue,2007-10-01,2007,3490,110,150,Manual,Diesel,6.1,165 g/km,199000.0,1.8 klima
140145,opel,Opel Astra,blue,2007-06-01,2007,4095,77,105,Manual,Petrol,6.6,156 g/km,110080.0,1.3 CDTI 55kW
140147,opel,Opel Astra,blue,2007-06-01,2007,2795,88,120,Manual,Diesel,7.1,192 g/km,220000.0,D Edition/OHNE TÜV
140149,opel,Opel Astra,blue,2007-11-01,2007,5985,103,140,Manual,Petrol,7.4,177 g/km,150248.0,Twin Top 1.8 Cosmo
140157,opel,Opel Astra,blue,2007-12-01,2007,4800,103,140,Automatic,Petrol,8.0,192 g/km,195000.0,Corsa 1.2 16V
140166,opel,Opel Astra,blue,2007-02-01,2007,4990,77,105,Manual,Petrol,6.7,161 g/km,116239.0,1.6 16V +AUTOMATiK* TÜV/ 04 2025+ SCHECKHEFT
140170,opel,Opel Astra,blue,2007-09-01,2007,3999,103,140,Manual,Petrol,7.7,185 g/km,190000.0,Cosmo H Twin Top/KLIMA/NAI
140171,opel,Opel Astra,blue,2007-12-01,2007,3600,110,150,Manual,Diesel,6.1,- (g/km),218944.0,Astra Twin Top 1.9 CDTI
140173,opel,Opel Astra,blue,2007-05-01,2007,6490,77,105,Manual,Petrol,6.8,168 g/km,104700.0,Cosmo H Twin Top °Teilleder° Einparkhilfe
140176,opel,Opel Astra,blue,2007-03-01,2007,3999,103,140,Manual,Petrol,7.7,185 g/km,177530.0,Cosmo H Twin Top
140178,opel,Opel Astra,blue,2007-11-01,2007,4650,85,116,Manual,Petrol,6.5,- (g/km),179000.0,GTC 1.6
140196,opel,Opel Astra,blue,2007-12-01,2007,3970,110,150,Manual,Diesel,5.8,- (g/km),366000.0,1.9 CDTI Sport OPC Line Paket 2 (innen + außen)
140200,opel,Opel Astra,blue,2007-07-01,2007,1700,66,90,Manual,Petrol,6.1,146 g/km,190000.0,1.4
140214,opel,Opel Astra,blue,2007-07-01,2007,5290,110,150,Manual,Diesel,6.1,165 g/km,129000.0,Cosmo H Twin Top
140220,opel,Opel Astra,blue,2007-12-01,2007,1000,81,110,Manual,Diesel,5.4,- (g/km),120000.0,Astra 1.7 CDTI DPF Innovation
140225,opel,Opel Astra,grey,2007-03-01,2007,1500,74,101,Manual,Diesel,5.0,- (g/km),300000.0,1.7 CDTI
140231,opel,Opel Astra,grey,2007-11-01,2007,2300,85,116,Manual,Petrol,6.3,151 g/km,240000.0,1.6 Easytronic
140235,opel,Opel Astra,grey,2007-11-01,2007,4100,77,105,Manual,Petrol,6.7,161 g/km,160000.0,"1.6 Caravan Edition,TÜV Neu,Scheckheft!!!"
140236,opel,Opel Astra,grey,2007-09-01,2007,3750,103,140,Manual,Petrol,7.6,182 g/km,205345.0,H Caravan Cosmo
140237,opel,Opel Astra,grey,2007-06-01,2007,4000,110,150,Manual,Diesel,6.1,- (g/km),210000.0,Twin Top 1.9 CDTI Edition
140239,opel,Opel Astra,grey,2007-03-01,2007,3490,85,116,Manual,Petrol,6.3,151 g/km,161000.0,1.6 Easytronic
140242,opel,Opel Astra,grey,2007-07-01,2007,3499,66,90,Manual,Petrol,6.1,- (g/km),127900.0,GTC 1.4
140246,opel,Opel Astra,grey,2007-05-01,2007,4350,77,105,Manual,Petrol,6.6,158 g/km,139000.0,1.6
140249,opel,Opel Astra,grey,2007-03-01,2007,5975,103,140,Manual,Petrol,7.7,185 g/km,156125.0,H Twin Top Edition
140251,opel,Opel Astra,grey,2007-01-01,2007,4499,66,90,Manual,Petrol,6.1,145 g/km,103869.0,Edition H TÜV NEU
140255,opel,Opel Astra,grey,2007-09-01,2007,3000,77,105,Manual,Petrol,6.6,158 g/km,192000.0,H 1.6
140259,opel,Opel Astra,grey,2007-10-01,2007,2990,77,105,Manual,Petrol,6.8,163 g/km,180000.0,"1,6 Edition Plus GTC °TEMP° KLIMA°TUVNEU"
140263,opel,Opel Astra,grey,2007-12-01,2007,3840,103,140,Automatic,Petrol,7.8,- (g/km),230000.0,1.8 Caravan Automatik Cosmo
140274,opel,Opel Astra,red,2007-01-01,2007,5000,85,116,Manual,Petrol,6.9,166 g/km,193000.0,Twin Top 1.6 Edition
140278,opel,Opel Astra,red,2007-01-01,2007,3200,74,101,Manual,Diesel,5.8,- (g/km),247912.0,GTC 1.9 CDT
140281,opel,Opel Astra,red,2007-10-01,2007,1550,74,101,Manual,Diesel,5.9,159 g/km,349500.0,1.9 CDTI Caravan DPF
140284,opel,Opel Astra,red,2007-06-01,2007,2990,77,105,Manual,Petrol,6.8,163 g/km,225200.0,"CATCH ME H GTC, 8Fach Bereifung, TÜV/AU neu"
140285,opel,Opel Astra,red,2007-05-01,2007,3800,103,140,Manual,Petrol,7.5,180 g/km,106000.0,H GTC Sport Klima Tempomat
140294,opel,Opel Astra,black,2007-01-01,2007,3890,103,140,Manual,Petrol,7.7,185 g/km,176456.0,H Twin Top Cosmo/TÜV-NEU 01.2025..
140295,opel,Opel Astra,black,2007-07-01,2007,4000,85,116,Manual,Petrol,6.5,156 g/km,118000.0,GTC 1.6 Sport
140297,opel,Opel Astra,black,2007-07-01,2007,2699,66,90,Manual,Petrol,6.1,146 g/km,212699.0,GTC 1.4L*KLIMA*HU & AU NEU !!! *ABS*ALARM*2X E.F
140298,opel,Opel Astra,black,2007-03-01,2007,2200,77,105,Manual,Petrol,6.6,- (g/km),175533.0,Astra GTC 1.6
140300,opel,Opel Astra,black,2007-02-01,2007,4500,103,140,Automatic,Petrol,8.1,194 g/km,141000.0,Twin Top 1.8 Automatik Edition
140301,opel,Opel Astra,black,2007-10-01,2007,3500,85,116,Manual,Petrol,6.5,156 g/km,181000.0,"GTC 1.6 Sport, TÜV & Inspekt NEU, Xenon & Leder"
140303,opel,Opel Astra,black,2007-08-01,2007,1990,74,101,Manual,Diesel,6.1,165 g/km,260791.0,1.9 CDTI  Caravan CATCH ME Now
140313,opel,Opel Astra,black,2007-08-01,2007,5790,103,140,Manual,Petrol,9.5,- (g/km),113000.0,Astra Twin Top 1.8 Edition
140316,opel,Opel Astra,black,2007-06-01,2007,3300,77,105,Manual,Petrol,6.6,158 g/km,177400.0,1.6 Catch me / TÜV bis 06/24
140318,opel,Opel Astra,black,2007-02-01,2007,3999,74,101,Manual,Petrol,7.3,- (g/km),166000.0,Astra Cabrio 1.6 Cabrio
140320,opel,Opel Astra,black,2007-09-01,2007,2900,74,101,Manual,Diesel,5.9,159 g/km,169500.0,1.9 CDTI Caravan DPF Cosmo
140321,opel,Opel Astra,black,2007-05-01,2007,5700,103,140,Manual,Petrol,7.4,- (g/km),147000.0,Astra Twin Top 1.8 Edition
140324,opel,Opel Astra,black,2007-07-01,2007,5500,103,140,Automatic,Petrol,7.8,187 g/km,142000.0,1.8 Automatik
140325,opel,Opel Astra,black,2007-06-01,2007,4490,103,140,Manual,Petrol,7.7,185 g/km,187000.0,Cosmo H Twin Top Teilleder Tempomat Tüv Neu
140337,opel,Opel Astra,black,2007-11-01,2007,4700,132,179,Manual,Petrol,7.9,190 g/km,175000.0,Endless Summer H Twin Top
140338,opel,Opel Astra,black,2007-07-01,2007,4000,85,116,Manual,Petrol,6.5,156 g/km,147000.0,GTC 1.6 Sport
140344,opel,Opel Astra,black,2007-12-01,2007,2200,85,116,Manual,Petrol,6.7,156 g/km,217000.0,1.6
140348,opel,Opel Astra,black,2007-03-01,2007,1200,85,116,Manual,Petrol,8.0,- (g/km),148900.0,Astra Twin Top 1.6 Edition
140352,opel,Opel Astra,black,2007-06-01,2007,4450,77,105,Manual,Petrol,6.9,166 g/km,123970.0,H Caravan Cosmo
140355,opel,Opel Astra,black,2007-04-01,2007,6999,103,140,Manual,Petrol,7.7,185 g/km,119887.0,H 1.8 140PS Twin Top Edition Irmscher Alu
